station_name,measurement_timestamp,air_temperature,wet_bulb_temperature,humidity,rain_intensity,interval_rain,total_rain,precipitation_type,wind_direction,wind_speed,maximum_wind_speed,barometric_pressure,solar_radiation,heading,battery_life,measurement_timestamp_label,measurement_id
Foster Weather Station,2017-12-23T12:00:00.000,-1.39,,51,,0,,,245,2.7,3,996.3,0,,15.2,12/23/2017 12:00 PM,FosterWeatherStation201712231200
Oak Street Weather Station,2017-12-23T12:00:00.000,-0.1,-2.9,53,0,0,12.4,0,318,2.5,6.3,997.3,41,2,12.1,12/23/2017 12:00 PM,OakStreetWeatherStation201712231200
63rd Street Weather Station,2017-12-23T11:00:00.000,-0.2,-2.8,54,0,0,21.2,0,347,3,5.5,996.5,390,354,11.9,12/23/2017 11:00 AM,63rdStreetWeatherStation201712231100
Foster Weather Station,2017-12-23T11:00:00.000,-1.39,,49,,0,,,337,3,3.4,995.9,0,,15.1,12/23/2017 11:00 AM,FosterWeatherStation201712231100
Oak Street Weather Station,2017-12-23T11:00:00.000,-0.2,-2.9,54,0,0,12.4,0,344,2.4,4.3,997,364,2,11.9,12/23/2017 11:00 AM,OakStreetWeatherStation201712231100
63rd Street Weather Station,2017-12-23T10:00:00.000,-0.6,-2.9,60,0,0,21.2,0,334,1.9,5,996.5,320,355,11.9,12/23/2017 10:00 AM,63rdStreetWeatherStation201712231000
Foster Weather Station,2017-12-23T10:00:00.000,-2.17,,53,,0,,,341,3.4,3.9,995.9,0,,15.1,12/23/2017 10:00 AM,FosterWeatherStation201712231000
Oak Street Weather Station,2017-12-23T10:00:00.000,-1.2,-3.5,59,0,0,12.4,0,12,3,5.2,997.1,290,2,11.9,12/23/2017 10:00 AM,OakStreetWeatherStation201712231000
63rd Street Weather Station,2017-12-23T09:00:00.000,-1.2,-2.8,70,0,0,21.2,0,353,4.2,6.2,994.9,206,355,11.8,12/23/2017 9:00 AM,63rdStreetWeatherStation201712230900
Foster Weather Station,2017-12-23T09:00:00.000,-2.5,,58,,0,,,315,2.4,2.5,994.9,0,,15.1,12/23/2017 9:00 AM,FosterWeatherStation201712230900
Oak Street Weather Station,2017-12-23T09:00:00.000,-1.5,-3.3,66,0,0,12.4,0,8,4.8,7.2,995.8,34,2,12,12/23/2017 9:00 AM,OakStreetWeatherStation201712230900
63rd Street Weather Station,2017-12-23T08:00:00.000,-1.1,-2.7,71,0,0,21.2,0,355,4.2,7.4,994.5,35,355,11.9,12/23/2017 8:00 AM,63rdStreetWeatherStation201712230800
Foster Weather Station,2017-12-23T08:00:00.000,-2.56,,60,,0,,,334,2.8,3.4,994.2,0,,15.2,12/23/2017 8:00 AM,FosterWeatherStation201712230800
Oak Street Weather Station,2017-12-23T08:00:00.000,-1.3,-3.2,65,0,0,12.4,0,12,3.1,4.8,995.3,30,2,12.1,12/23/2017 8:00 AM,OakStreetWeatherStation201712230800
63rd Street Weather Station,2017-12-23T07:00:00.000,-0.6,-2.2,73,0,0,21.2,0,351,4.8,8.6,994.7,4,354,11.9,12/23/2017 7:00 AM,63rdStreetWeatherStation201712230700
Foster Weather Station,2017-12-23T07:00:00.000,-2,,58,,0,,,324,3.3,3.8,994.2,0,,14.8,12/23/2017 7:00 AM,FosterWeatherStation201712230700
Oak Street Weather Station,2017-12-23T07:00:00.000,-1,-2.9,67,0,0,12.4,0,8,5.2,7.6,995.6,2,2,12,12/23/2017 7:00 AM,OakStreetWeatherStation201712230700
63rd Street Weather Station,2017-12-23T06:00:00.000,0.1,-1.5,74,0,0,21.2,0,358,4.4,8.3,994.3,4,355,11.9,12/23/2017 6:00 AM,63rdStreetWeatherStation201712230600
Foster Weather Station,2017-12-23T06:00:00.000,-1.5,,59,,0,,,326,4.9,5.3,994.2,0,,15.2,12/23/2017 6:00 AM,FosterWeatherStation201712230600
Oak Street Weather Station,2017-12-23T06:00:00.000,-0.6,-2.6,64,0,0,12.4,0,344,3.7,7.1,995.2,1,2,12,12/23/2017 6:00 AM,OakStreetWeatherStation201712230600
63rd Street Weather Station,2017-12-23T05:00:00.000,0.5,-0.9,76,0,0,21.2,0,357,5.7,9.1,993.4,4,355,11.9,12/23/2017 5:00 AM,63rdStreetWeatherStation201712230500
Foster Weather Station,2017-12-23T05:00:00.000,-0.78,,64,,0,,,331,4.4,4.7,992.9,0,,14.8,12/23/2017 5:00 AM,FosterWeatherStation201712230500
Oak Street Weather Station,2017-12-23T05:00:00.000,0.1,-1.6,71,0,0,12.4,0,353,3.7,8.3,994.3,1,1,12.1,12/23/2017 5:00 AM,OakStreetWeatherStation201712230500
63rd Street Weather Station,2017-12-23T04:00:00.000,1.1,-0.3,76,0,0,21.2,0,0,4,7.2,994,4,354,11.9,12/23/2017 4:00 AM,63rdStreetWeatherStation201712230400
Foster Weather Station,2017-12-23T04:00:00.000,-0.06,,66,,0,,,328,4.9,5.2,993.6,0,,15.2,12/23/2017 4:00 AM,FosterWeatherStation201712230400
Oak Street Weather Station,2017-12-23T04:00:00.000,0.9,-0.8,72,0,0,12.4,0,344,2.9,3.5,994.9,1,2,12,12/23/2017 4:00 AM,OakStreetWeatherStation201712230400
63rd Street Weather Station,2017-12-23T03:00:00.000,1.3,-0.3,74,0,0,21.2,0,355,4.9,7.8,994.4,4,355,11.9,12/23/2017 3:00 AM,63rdStreetWeatherStation201712230300
Foster Weather Station,2017-12-23T03:00:00.000,0.28,,64,,0,,,279,2.5,3.1,994.2,0,,15.2,12/23/2017 3:00 AM,FosterWeatherStation201712230300
Oak Street Weather Station,2017-12-23T03:00:00.000,1.2,-0.6,70,0,0,12.4,0,329,1.1,3.1,995.3,1,2,11.9,12/23/2017 3:00 AM,OakStreetWeatherStation201712230300
63rd Street Weather Station,2017-12-23T02:00:00.000,1.3,-0.1,77,0,0,21.2,0,357,4.6,7.2,994.1,4,355,11.8,12/23/2017 2:00 AM,63rdStreetWeatherStation201712230200
Foster Weather Station,2017-12-23T02:00:00.000,0.39,,67,,0,,,289,1.8,2.1,993.9,0,,15.2,12/23/2017 2:00 AM,FosterWeatherStation201712230200
Oak Street Weather Station,2017-12-23T02:00:00.000,1.5,-0.2,72,0,0,12.4,0,16,2.9,4,995,1,2,12.1,12/23/2017 2:00 AM,OakStreetWeatherStation201712230200
63rd Street Weather Station,2017-12-23T01:00:00.000,1.5,-0.1,75,0,0,21.2,0,356,3.3,6.3,994.3,4,354,11.9,12/23/2017 1:00 AM,63rdStreetWeatherStation201712230100
Foster Weather Station,2017-12-23T01:00:00.000,0.5,,66,,0,,,337,3.8,4.1,993.6,0,,15.2,12/23/2017 1:00 AM,FosterWeatherStation201712230100
Oak Street Weather Station,2017-12-23T01:00:00.000,1.4,-0.4,70,0,0,12.4,0,7,2.9,3.8,994.9,1,2,12,12/23/2017 1:00 AM,OakStreetWeatherStation201712230100
63rd Street Weather Station,2017-12-23T00:00:00.000,1.9,0.1,72,0,0,21.2,0,351,3.9,6.2,994,4,355,11.8,12/23/2017 12:00 AM,63rdStreetWeatherStation201712232400
Foster Weather Station,2017-12-23T00:00:00.000,0.67,,64,,0,,,313,3.9,4.6,993.6,0,,14.8,12/23/2017 12:00 AM,FosterWeatherStation201712232400
Oak Street Weather Station,2017-12-23T00:00:00.000,1.8,-0.2,68,0,0,12.4,0,10,3.6,5.8,994.8,1,2,12.1,12/23/2017 12:00 AM,OakStreetWeatherStation201712232400
63rd Street Weather Station,2017-12-22T23:00:00.000,2.7,1.1,75,0,0,21.2,0,332,2.5,4.3,994.6,4,355,11.8,12/22/2017 11:00 PM,63rdStreetWeatherStation201712222300
Foster Weather Station,2017-12-22T23:00:00.000,1,,64,,0,,,329,5.5,5.7,994.2,0,,15.2,12/22/2017 11:00 PM,FosterWeatherStation201712222300
Oak Street Weather Station,2017-12-22T23:00:00.000,2.5,0.7,73,0,0,12.4,0,0,3.9,6,995.3,1,2,11.9,12/22/2017 11:00 PM,OakStreetWeatherStation201712222300
63rd Street Weather Station,2017-12-22T22:00:00.000,3,1.5,76,0,0,21.2,0,311,2.9,4.7,994.9,4,354,11.9,12/22/2017 10:00 PM,63rdStreetWeatherStation201712222200
Foster Weather Station,2017-12-22T22:00:00.000,1.89,,67,,0,,,309,1.9,2.1,994.6,0,,15.2,12/22/2017 10:00 PM,FosterWeatherStation201712222200
Oak Street Weather Station,2017-12-22T22:00:00.000,2.8,0.9,71,0,0,12.4,0,10,1.7,2.8,995.5,1,2,12,12/22/2017 10:00 PM,OakStreetWeatherStation201712222200
63rd Street Weather Station,2017-12-22T21:00:00.000,3.3,1.8,77,0,0,21.2,0,325,2.3,4.3,994.7,4,355,11.8,12/22/2017 9:00 PM,63rdStreetWeatherStation201712222100
Foster Weather Station,2017-12-22T21:00:00.000,2.39,,69,,0,,,303,2.1,2.3,994.6,0,,15.2,12/22/2017 9:00 PM,FosterWeatherStation201712222100
Oak Street Weather Station,2017-12-22T21:00:00.000,3.4,1.6,74,0,0,12.4,0,358,2.9,5.4,995.4,1,2,12,12/22/2017 9:00 PM,OakStreetWeatherStation201712222100
63rd Street Weather Station,2017-12-22T20:00:00.000,2.8,2.1,89,0,0,21.2,0,13,2.5,3.5,994.5,4,355,11.9,12/22/2017 8:00 PM,63rdStreetWeatherStation201712222000
Foster Weather Station,2017-12-22T20:00:00.000,2.56,,69,,0,,,295,1.7,2,993.9,0,,15.2,12/22/2017 8:00 PM,FosterWeatherStation201712222000
Oak Street Weather Station,2017-12-22T20:00:00.000,3.4,1.9,77,0,0,12.4,0,359,1.8,2.3,995,1,2,12.1,12/22/2017 8:00 PM,OakStreetWeatherStation201712222000
63rd Street Weather Station,2017-12-22T19:00:00.000,2.9,2.2,89,0,0,21.2,0,20,2,2.8,994.8,4,355,11.9,12/22/2017 7:00 PM,63rdStreetWeatherStation201712221900
Foster Weather Station,2017-12-22T19:00:00.000,2.89,,72,,0,,,297,3.3,3.7,994.2,0,,15.2,12/22/2017 7:00 PM,FosterWeatherStation201712221900
Oak Street Weather Station,2017-12-22T19:00:00.000,2.9,1.9,84,0,0,12.4,0,3,1.7,2,995.2,1,2,12.1,12/22/2017 7:00 PM,OakStreetWeatherStation201712221900
63rd Street Weather Station,2017-12-22T18:00:00.000,2.9,2.2,90,0,0,21.2,0,8,2.4,3.7,994.7,4,355,11.9,12/22/2017 6:00 PM,63rdStreetWeatherStation201712221800
Foster Weather Station,2017-12-22T18:00:00.000,2.56,,73,,0,,,337,2.1,2.4,994.2,0,,15.2,12/22/2017 6:00 PM,FosterWeatherStation201712221800
Oak Street Weather Station,2017-12-22T18:00:00.000,3,1.9,84,0,0,12.4,0,12,1.4,1.7,995.3,1,2,11.9,12/22/2017 6:00 PM,OakStreetWeatherStation201712221800
63rd Street Weather Station,2017-12-22T17:00:00.000,3.1,2.3,88,0,0,21.2,0,15,3.2,4.2,994.4,4,355,11.8,12/22/2017 5:00 PM,63rdStreetWeatherStation201712221700
Foster Weather Station,2017-12-22T17:00:00.000,2.5,,77,,0,,,348,3.1,3.3,993.9,0,,15.1,12/22/2017 5:00 PM,FosterWeatherStation201712221700
Oak Street Weather Station,2017-12-22T17:00:00.000,3,1.9,83,0,0,12.4,0,4,2.2,3,995.1,1,2,12,12/22/2017 5:00 PM,OakStreetWeatherStation201712221700
63rd Street Weather Station,2017-12-22T16:00:00.000,3.1,2.3,88,0,0,21.2,0,12,2.7,3.6,994.2,7,355,11.8,12/22/2017 4:00 PM,63rdStreetWeatherStation201712221600
Foster Weather Station,2017-12-22T16:00:00.000,2.5,,75,,0,,,5,2.9,3.1,993.6,0,,15.2,12/22/2017 4:00 PM,FosterWeatherStation201712221600
Oak Street Weather Station,2017-12-22T16:00:00.000,3.1,1.9,82,0,0,12.4,0,1,2.1,3,994.8,4,2,11.9,12/22/2017 4:00 PM,OakStreetWeatherStation201712221600
63rd Street Weather Station,2017-12-22T15:00:00.000,3.1,2.4,88,0,0,21.2,0,20,3,4.2,993.7,16,355,11.9,12/22/2017 3:00 PM,63rdStreetWeatherStation201712221500
Foster Weather Station,2017-12-22T15:00:00.000,2.5,,75,,0,,,349,2.2,2.8,993.2,0,,15.1,12/22/2017 3:00 PM,FosterWeatherStation201712221500
Oak Street Weather Station,2017-12-22T15:00:00.000,3.2,2.2,84,0,0,12.4,0,357,2.1,3.6,994.5,8,2,12,12/22/2017 3:00 PM,OakStreetWeatherStation201712221500
63rd Street Weather Station,2017-12-22T14:00:00.000,3.1,2.4,88,0,0,21.2,0,20,3.2,4.1,993.3,45,355,11.8,12/22/2017 2:00 PM,63rdStreetWeatherStation201712221400
Foster Weather Station,2017-12-22T14:00:00.000,2.67,,75,,0,,,8,3.5,3.7,992.9,0,,15.2,12/22/2017 2:00 PM,FosterWeatherStation201712221400
Oak Street Weather Station,2017-12-22T14:00:00.000,3.1,2,84,0,0,12.4,0,12,2.1,3.2,993.8,24,2,12.1,12/22/2017 2:00 PM,OakStreetWeatherStation201712221400
63rd Street Weather Station,2017-12-22T13:00:00.000,3.6,2.2,80,0,0,21.2,0,31,2.4,2.9,993.4,75,355,11.9,12/22/2017 1:00 PM,63rdStreetWeatherStation201712221300
Foster Weather Station,2017-12-22T13:00:00.000,2.56,,78,,0,,,352,2.3,2.7,992.9,0,,15.2,12/22/2017 1:00 PM,FosterWeatherStation201712221300
Oak Street Weather Station,2017-12-22T13:00:00.000,3.7,2.2,79,0,0,12.4,0,110,0.4,1,994,33,2,11.9,12/22/2017 1:00 PM,OakStreetWeatherStation201712221300
63rd Street Weather Station,2017-12-22T12:00:00.000,3.5,2.4,83,0,0,21.2,0,19,2.9,4.1,993.3,83,355,11.9,12/22/2017 12:00 PM,63rdStreetWeatherStation201712221200
Foster Weather Station,2017-12-22T12:00:00.000,3,,73,,0,,,349,2.4,2.5,992.9,0,,15.2,12/22/2017 12:00 PM,FosterWeatherStation201712221200
Oak Street Weather Station,2017-12-22T12:00:00.000,3.6,2,76,0,0,12.4,0,10,1.5,2.1,994.1,60,2,12.1,12/22/2017 12:00 PM,OakStreetWeatherStation201712221200
63rd Street Weather Station,2017-12-22T11:00:00.000,3.6,2.3,80,0,0,21.2,0,353,1.9,4.1,993.6,135,355,11.9,12/22/2017 11:00 AM,63rdStreetWeatherStation201712221100
Foster Weather Station,2017-12-22T11:00:00.000,3.06,,71,,0,,,356,2,2.5,992.9,0,,15.2,12/22/2017 11:00 AM,FosterWeatherStation201712221100
Oak Street Weather Station,2017-12-22T11:00:00.000,3.6,2,77,0,0,12.4,0,37,0.8,1.4,994.2,69,2,12.1,12/22/2017 11:00 AM,OakStreetWeatherStation201712221100
63rd Street Weather Station,2017-12-22T10:00:00.000,3.3,2.5,87,0,0,21.2,0,12,2.5,3.3,993.8,106,355,11.8,12/22/2017 10:00 AM,63rdStreetWeatherStation201712221000
Foster Weather Station,2017-12-22T10:00:00.000,3,,71,,0,,,15,2.5,3.1,993.2,0,,15.1,12/22/2017 10:00 AM,FosterWeatherStation201712221000
Oak Street Weather Station,2017-12-22T10:00:00.000,3.4,2.1,80,0,0,12.4,0,33,1.2,1.5,994.4,79,2,12,12/22/2017 10:00 AM,OakStreetWeatherStation201712221000
63rd Street Weather Station,2017-12-22T09:00:00.000,3.1,2.3,88,0,0,21.2,0,10,2.6,3.5,993.1,97,355,11.8,12/22/2017 9:00 AM,63rdStreetWeatherStation201712220900
Foster Weather Station,2017-12-22T09:00:00.000,2.89,,75,,0,,,11,3.5,3.6,992.6,0,,15.2,12/22/2017 9:00 AM,FosterWeatherStation201712220900
Oak Street Weather Station,2017-12-22T09:00:00.000,3.2,2.1,82,0,0,12.4,0,35,0.7,1.2,993.8,93,2,12,12/22/2017 9:00 AM,OakStreetWeatherStation201712220900
63rd Street Weather Station,2017-12-22T08:00:00.000,2.9,2.1,88,0,0,21.2,0,9,1.8,3,992.7,21,355,11.8,12/22/2017 8:00 AM,63rdStreetWeatherStation201712220800
Foster Weather Station,2017-12-22T08:00:00.000,2.89,,73,,0,,,357,2.7,2.8,992.2,0,,15.2,12/22/2017 8:00 AM,FosterWeatherStation201712220800
Oak Street Weather Station,2017-12-22T08:00:00.000,3.2,2,83,0,0,12.4,0,15,1.1,2.1,993.4,22,2,12,12/22/2017 8:00 AM,OakStreetWeatherStation201712220800
63rd Street Weather Station,2017-12-22T07:00:00.000,2.6,1.9,89,0,0,21.2,0,9,1.6,2.8,992.3,4,355,11.8,12/22/2017 7:00 AM,63rdStreetWeatherStation201712220700
Foster Weather Station,2017-12-22T07:00:00.000,2.5,,77,,0,,,352,2.5,2.9,991.9,0,,14.8,12/22/2017 7:00 AM,FosterWeatherStation201712220700
Oak Street Weather Station,2017-12-22T07:00:00.000,3,1.9,84,0,0,12.4,0,2,1.4,1.7,992.9,1,2,12.1,12/22/2017 7:00 AM,OakStreetWeatherStation201712220700
63rd Street Weather Station,2017-12-22T06:00:00.000,2.3,1.8,92,0,0,21.2,0,346,1,3.1,991.8,4,355,11.9,12/22/2017 6:00 AM,63rdStreetWeatherStation201712220600
Foster Weather Station,2017-12-22T06:00:00.000,2.28,,78,,0,,,349,1.6,1.7,991.2,0,,15.2,12/22/2017 6:00 AM,FosterWeatherStation201712220600
Oak Street Weather Station,2017-12-22T06:00:00.000,2.7,1.7,84,0,0,12.4,0,2,1.5,1.9,992.5,1,2,12.1,12/22/2017 6:00 AM,OakStreetWeatherStation201712220600
63rd Street Weather Station,2017-12-22T05:00:00.000,2.5,1.9,91,0,0,21.2,0,25,1.1,1.6,991.6,4,355,11.9,12/22/2017 5:00 AM,63rdStreetWeatherStation201712220500
Foster Weather Station,2017-12-22T05:00:00.000,2.17,,78,,0,,,338,1.6,1.7,991.2,0,,15.2,12/22/2017 5:00 AM,FosterWeatherStation201712220500
Oak Street Weather Station,2017-12-22T05:00:00.000,2.7,1.9,87,0,0,12.4,0,5,1.9,2,992.4,1,2,12,12/22/2017 5:00 AM,OakStreetWeatherStation201712220500
63rd Street Weather Station,2017-12-22T04:00:00.000,2.2,1.7,92,0,0,21.2,0,104,1.2,1.6,990.5,4,355,11.9,12/22/2017 4:00 AM,63rdStreetWeatherStation201712220400
Foster Weather Station,2017-12-22T04:00:00.000,2.06,,78,,0,,,110,1.1,1.3,990.2,0,,14.8,12/22/2017 4:00 AM,FosterWeatherStation201712220400
Oak Street Weather Station,2017-12-22T04:00:00.000,2.6,1.7,85,0,0,12.4,0,108,1.9,2.3,991.2,1,2,12,12/22/2017 4:00 AM,OakStreetWeatherStation201712220400
63rd Street Weather Station,2017-12-22T03:00:00.000,2.2,1.7,91,0,0,21.2,0,136,1.4,2.1,990.9,4,355,11.8,12/22/2017 3:00 AM,63rdStreetWeatherStation201712220300
Foster Weather Station,2017-12-22T03:00:00.000,2.17,,75,,0,,,118,1.1,1.3,990.5,0,,15.2,12/22/2017 3:00 AM,FosterWeatherStation201712220300
Oak Street Weather Station,2017-12-22T03:00:00.000,2.9,1.7,81,0,0,12.4,0,108,2.3,3.1,991.4,1,2,12,12/22/2017 3:00 AM,OakStreetWeatherStation201712220300
63rd Street Weather Station,2017-12-22T02:00:00.000,2.6,1.8,87,0,0,21.2,0,98,2.7,3.3,990.8,4,355,11.8,12/22/2017 2:00 AM,63rdStreetWeatherStation201712220200
Foster Weather Station,2017-12-22T02:00:00.000,2.56,,72,,0,,,89,1.8,2,990.2,0,,15.2,12/22/2017 2:00 AM,FosterWeatherStation201712220200
Oak Street Weather Station,2017-12-22T02:00:00.000,2.9,1.6,80,0,0,12.4,0,115,1.5,2.1,991.3,1,2,12.1,12/22/2017 2:00 AM,OakStreetWeatherStation201712220200
63rd Street Weather Station,2017-12-22T01:00:00.000,2.7,1.7,85,0,0,21.2,0,60,4.6,5.5,990.4,4,355,11.9,12/22/2017 1:00 AM,63rdStreetWeatherStation201712220100
Foster Weather Station,2017-12-22T01:00:00.000,2.67,,71,,0,,,67,2.4,2.5,990.2,0,,15.2,12/22/2017 1:00 AM,FosterWeatherStation201712220100
Oak Street Weather Station,2017-12-22T01:00:00.000,2.9,1.5,79,0,0,12.4,0,78,2.5,2.9,991.3,1,2,12,12/22/2017 1:00 AM,OakStreetWeatherStation201712220100
63rd Street Weather Station,2017-12-22T00:00:00.000,3.2,1.7,78,0,0,21.2,0,85,2.8,4.4,990.5,4,355,11.9,12/22/2017 12:00 AM,63rdStreetWeatherStation201712222400
Foster Weather Station,2017-12-22T00:00:00.000,2.67,,69,,0,,,83,3,3.5,990.2,0,,15.2,12/22/2017 12:00 AM,FosterWeatherStation201712222400
Oak Street Weather Station,2017-12-22T00:00:00.000,3.1,1.7,78,0,0,12.4,0,93,2.3,3.1,991.2,1,2,12.1,12/22/2017 12:00 AM,OakStreetWeatherStation201712222400
63rd Street Weather Station,2017-12-21T23:00:00.000,3.5,2,77,0,0,21.2,0,89,3.5,5,990.5,4,354,11.9,12/21/2017 11:00 PM,63rdStreetWeatherStation201712212300
Foster Weather Station,2017-12-21T23:00:00.000,2.89,,70,,0,,,68,3.7,4,990.5,0,,15.2,12/21/2017 11:00 PM,FosterWeatherStation201712212300
Oak Street Weather Station,2017-12-21T23:00:00.000,3.4,1.9,78,0,0,12.4,0,101,2.2,2.9,991.2,1,2,12,12/21/2017 11:00 PM,OakStreetWeatherStation201712212300
63rd Street Weather Station,2017-12-21T22:00:00.000,3.7,1.9,73,0,0,21.2,0,108,4,4.8,990.8,4,355,11.9,12/21/2017 10:00 PM,63rdStreetWeatherStation201712212200
Foster Weather Station,2017-12-21T22:00:00.000,3.06,,67,,0,,,93,2.5,3,990.5,0,,15.1,12/21/2017 10:00 PM,FosterWeatherStation201712212200
Oak Street Weather Station,2017-12-21T22:00:00.000,3.7,2,75,0,0,12.4,0,102,1.7,2.8,991.7,1,2,12.1,12/21/2017 10:00 PM,OakStreetWeatherStation201712212200
63rd Street Weather Station,2017-12-21T21:00:00.000,3.8,2,74,0,0,21.2,0,107,5.2,6.2,990.5,3,355,11.9,12/21/2017 9:00 PM,63rdStreetWeatherStation201712212100
Foster Weather Station,2017-12-21T21:00:00.000,3.28,,67,,0,,,98,3.5,3.6,990.2,0,,15.2,12/21/2017 9:00 PM,FosterWeatherStation201712212100
Oak Street Weather Station,2017-12-21T21:00:00.000,4,2.1,73,0,0,12.4,0,110,3.7,4.5,991.4,1,2,12,12/21/2017 9:00 PM,OakStreetWeatherStation201712212100
63rd Street Weather Station,2017-12-21T20:00:00.000,3.9,2.1,73,0,0,21.2,0,111,4.4,5.1,991.6,4,355,11.8,12/21/2017 8:00 PM,63rdStreetWeatherStation201712212000
Foster Weather Station,2017-12-21T20:00:00.000,3.5,,65,,0,,,114,3.2,3.4,991.2,0,,15.2,12/21/2017 8:00 PM,FosterWeatherStation201712212000
Oak Street Weather Station,2017-12-21T20:00:00.000,4.2,2,69,0,0,12.4,0,117,1.5,4.1,992.3,1,2,12,12/21/2017 8:00 PM,OakStreetWeatherStation201712212000
63rd Street Weather Station,2017-12-21T19:00:00.000,4,2.1,73,0,0,21.2,0,107,4.6,5.6,991.6,3,355,11.9,12/21/2017 7:00 PM,63rdStreetWeatherStation201712211900
Foster Weather Station,2017-12-21T19:00:00.000,3.5,,66,,0,,,90,2.4,2.6,991.2,0,,15.1,12/21/2017 7:00 PM,FosterWeatherStation201712211900
Oak Street Weather Station,2017-12-21T19:00:00.000,4.2,2.2,72,0,0,12.4,0,110,2,3.5,992.3,0,2,12,12/21/2017 7:00 PM,OakStreetWeatherStation201712211900
63rd Street Weather Station,2017-12-21T18:00:00.000,4,2.2,73,0,0,21.2,0,100,3.9,5.2,991.5,4,355,11.9,12/21/2017 6:00 PM,63rdStreetWeatherStation201712211800
Foster Weather Station,2017-12-21T18:00:00.000,3.39,,67,,0,,,92,2.5,2.7,991.2,0,,15.2,12/21/2017 6:00 PM,FosterWeatherStation201712211800
Oak Street Weather Station,2017-12-21T18:00:00.000,4.1,2.2,72,0,0,12.4,0,101,2.2,2.7,992.1,0,2,11.8,12/21/2017 6:00 PM,OakStreetWeatherStation201712211800
63rd Street Weather Station,2017-12-21T17:00:00.000,3.9,2,73,0,0,21.2,0,102,3.4,4.2,991.6,3,355,11.8,12/21/2017 5:00 PM,63rdStreetWeatherStation201712211700
Foster Weather Station,2017-12-21T17:00:00.000,3.39,,66,,0,,,102,1.9,2.1,991.2,0,,15.1,12/21/2017 5:00 PM,FosterWeatherStation201712211700
Oak Street Weather Station,2017-12-21T17:00:00.000,4.4,1.9,65,0,0,12.4,0,109,2.4,3.7,992.4,0,2,12.1,12/21/2017 5:00 PM,OakStreetWeatherStation201712211700
63rd Street Weather Station,2017-12-21T16:00:00.000,3.9,1.9,72,0,0,21.2,0,105,3.8,4.5,991.3,7,355,11.9,12/21/2017 4:00 PM,63rdStreetWeatherStation201712211600
Foster Weather Station,2017-12-21T16:00:00.000,3.39,,67,,0,,,97,3.2,3.4,991.2,0,,15.2,12/21/2017 4:00 PM,FosterWeatherStation201712211600
Oak Street Weather Station,2017-12-21T16:00:00.000,4.2,2,69,0,0,12.4,0,111,2.3,3,992.1,3,2,12,12/21/2017 4:00 PM,OakStreetWeatherStation201712211600
63rd Street Weather Station,2017-12-21T15:00:00.000,3.8,1.7,69,0,0,21.2,0,88,3.4,4.3,991.5,26,354,11.8,12/21/2017 3:00 PM,63rdStreetWeatherStation201712211500
Foster Weather Station,2017-12-21T15:00:00.000,3.06,,65,,0,,,87,2.6,2.9,991.2,0,,15.1,12/21/2017 3:00 PM,FosterWeatherStation201712211500
Oak Street Weather Station,2017-12-21T15:00:00.000,3.7,1.8,72,0,0,12.4,0,106,2.3,3.2,992.2,29,2,12.1,12/21/2017 3:00 PM,OakStreetWeatherStation201712211500
63rd Street Weather Station,2017-12-21T14:00:00.000,3.5,1.5,70,0,0,21.2,0,97,3.2,4.4,991.8,33,355,11.9,12/21/2017 2:00 PM,63rdStreetWeatherStation201712211400
Foster Weather Station,2017-12-21T14:00:00.000,2.78,,63,,0,,,90,1.8,2.1,991.5,0,,14.8,12/21/2017 2:00 PM,FosterWeatherStation201712211400
Oak Street Weather Station,2017-12-21T14:00:00.000,3.5,1.4,70,0,0,12.4,0,101,1.3,1.7,992.7,24,2,12,12/21/2017 2:00 PM,OakStreetWeatherStation201712211400
63rd Street Weather Station,2017-12-21T13:00:00.000,3.1,1,68,0,0,21.2,0,114,3,3.5,992,68,355,11.8,12/21/2017 1:00 PM,63rdStreetWeatherStation201712211300
Foster Weather Station,2017-12-21T13:00:00.000,2.5,,60,,0,,,122,3.3,4.2,991.9,0,,15.1,12/21/2017 1:00 PM,FosterWeatherStation201712211300
Oak Street Weather Station,2017-12-21T13:00:00.000,3.5,1.1,64,0,0,12.3,0,103,3.2,5.2,992.7,71,0,12,12/21/2017 1:00 PM,OakStreetWeatherStation201712211300
63rd Street Weather Station,2017-12-21T12:00:00.000,3.1,0.8,66,0,0,21.2,0,132,3.3,4.1,993.2,130,355,11.8,12/21/2017 12:00 PM,63rdStreetWeatherStation201712211200
Foster Weather Station,2017-12-21T12:00:00.000,2.39,,61,,0,,,131,4.2,4.6,992.9,0,,15.1,12/21/2017 12:00 PM,FosterWeatherStation201712211200
Oak Street Weather Station,2017-12-21T12:00:00.000,3.3,0.8,62,0,0,12.3,0,109,2.4,5.3,993.7,112,2,12,12/21/2017 12:00 PM,OakStreetWeatherStation201712211200
63rd Street Weather Station,2017-12-21T11:00:00.000,2.8,0.7,67,0,0,21.2,0,123,2.7,3.2,993.9,170,354,11.8,12/21/2017 11:00 AM,63rdStreetWeatherStation201712211100
Foster Weather Station,2017-12-21T11:00:00.000,2.06,,60,,0,,,129,3,3.4,993.6,0,,14.8,12/21/2017 11:00 AM,FosterWeatherStation201712211100
